null_pct,mode,strategy,event,asset,method,final_return_pct,bah_pct,delta_pct,alarm_rate,days_in_market,n_endpoints,start_date,end_date,first_alarm,lead_days
0.1425,far0.05,persist,Chinese,EURUSD,DAG,-4.313554,-3.789089,-0.524465,0.019737,0.960265,152,2023-07-14,2024-02-12,2023-11-20,-75.0
0.0,far0.05,defensive,Chinese,EURUSD,OMNI,-3.740996,-3.789089,0.048093,0.144737,0.854305,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0025,far0.05,first_alarm,Chinese,EURUSD,OMNI,-2.180378,-3.789089,1.608711,0.144737,0.066225,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.2225,far0.05,persist,Chinese,EURUSD,OMNI,-1.4114,-3.789089,2.377689,0.144737,0.81457,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.5,far0.05,defensive,Chinese,EURUSD,USAD,-3.789089,-3.789089,0.0,0.0,1.0,152,2023-07-14,2024-02-12,,
0.5,far0.05,first_alarm,Chinese,EURUSD,USAD,-3.789089,-3.789089,0.0,0.0,1.0,152,2023-07-14,2024-02-12,,
0.5,far0.05,persist,Chinese,EURUSD,USAD,-3.789089,-3.789089,0.0,0.0,1.0,152,2023-07-14,2024-02-12,,
0.2475,far0.05,defensive,Chinese,EURUSD,TR,-2.76805,-3.789089,1.021038,0.710526,0.284768,152,2023-07-14,2024-02-12,2023-07-27,7.0
0.145,far0.05,first_alarm,Chinese,EURUSD,TR,-1.29284,-3.789089,2.496248,0.710526,0.059603,152,2023-07-14,2024-02-12,2023-07-27,7.0
0.0225,far0.05,persist,Chinese,EURUSD,TR,-3.337761,-3.789089,0.451327,0.710526,0.139073,152,2023-07-14,2024-02-12,2023-07-27,7.0
0.4975,far0.05,defensive,Chinese,EURUSD,AT,-2.794877,-3.789089,0.994212,0.078947,0.92053,152,2023-07-14,2024-02-12,2023-08-08,-1.0
0.115,far0.05,first_alarm,Chinese,EURUSD,AT,-1.962957,-3.789089,1.826132,0.078947,0.112583,152,2023-07-14,2024-02-12,2023-08-08,-1.0
0.095,far0.05,persist,Chinese,EURUSD,AT,-2.91192,-3.789089,0.877168,0.078947,0.86755,152,2023-07-14,2024-02-12,2023-08-08,-1.0
0.4,far0.05,defensive,Chinese,EURUSD,EXP,-4.131399,-3.789089,-0.34231,0.026316,0.97351,152,2023-07-14,2024-02-12,2023-12-20,-97.0
0.02,far0.05,first_alarm,Chinese,EURUSD,EXP,-2.159974,-3.789089,1.629115,0.026316,0.748344,152,2023-07-14,2024-02-12,2023-12-20,-97.0
0.0,far0.05,persist,Chinese,EURUSD,EXP,-4.747411,-3.789089,-0.958322,0.026316,0.953642,152,2023-07-14,2024-02-12,2023-12-20,-97.0
0.51,far0.05,defensive,Chinese,EURUSD,ENST,-3.992113,-3.789089,-0.203024,0.032895,0.966887,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.0275,far0.05,first_alarm,Chinese,EURUSD,ENST,-1.774905,-3.789089,2.014184,0.032895,0.072848,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.8525,far0.05,persist,Chinese,EURUSD,ENST,-3.687281,-3.789089,0.101807,0.032895,0.966887,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.205,far0.10,defensive,Chinese,EURUSD,IF,-3.545127,-3.789089,0.243962,0.072368,0.927152,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.0375,far0.10,first_alarm,Chinese,EURUSD,IF,-1.774905,-3.789089,2.014184,0.072368,0.072848,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.0,far0.10,persist,Chinese,EURUSD,IF,-3.887277,-3.789089,-0.098189,0.072368,0.887417,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.0,far0.10,defensive,Chinese,EURUSD,OCS,-4.147863,-3.789089,-0.358774,0.052632,0.94702,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.045,far0.10,first_alarm,Chinese,EURUSD,OCS,-1.774905,-3.789089,2.014184,0.052632,0.072848,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.5025,far0.10,persist,Chinese,EURUSD,OCS,-3.321418,-3.789089,0.467671,0.052632,0.940397,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.0,far0.10,defensive,Chinese,EURUSD,DSV,-5.202895,-3.789089,-1.413806,0.032895,0.966887,152,2023-07-14,2024-02-12,2023-10-20,-54.0
0.01,far0.10,first_alarm,Chinese,EURUSD,DSV,-5.675412,-3.789089,-1.886323,0.032895,0.463576,152,2023-07-14,2024-02-12,2023-10-20,-54.0
0.0,far0.10,persist,Chinese,EURUSD,DSV,-4.428653,-3.789089,-0.639564,0.032895,0.960265,152,2023-07-14,2024-02-12,2023-10-20,-54.0
0.385,far0.10,defensive,Chinese,EURUSD,DAG,-2.378061,-3.789089,1.411028,0.111842,0.887417,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.5,far0.10,first_alarm,Chinese,EURUSD,DAG,0.0,-3.789089,3.789089,0.111842,0.0,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.0,far0.10,persist,Chinese,EURUSD,DAG,-3.172201,-3.789089,0.616888,0.111842,0.801325,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.0,far0.10,defensive,Chinese,EURUSD,OMNI,-3.059154,-3.789089,0.729935,0.171053,0.827815,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.005,far0.10,first_alarm,Chinese,EURUSD,OMNI,-2.180378,-3.789089,1.608711,0.171053,0.066225,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.1875,far0.10,persist,Chinese,EURUSD,OMNI,-1.18055,-3.789089,2.608539,0.171053,0.754967,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0,far0.10,defensive,Chinese,EURUSD,USAD,-5.0685,-3.789089,-1.279412,0.032895,0.966887,152,2023-07-14,2024-02-12,2023-09-08,-24.0
0.01,far0.10,first_alarm,Chinese,EURUSD,USAD,-4.683498,-3.789089,-0.894409,0.032895,0.264901,152,2023-07-14,2024-02-12,2023-09-08,-24.0
0.83,far0.10,persist,Chinese,EURUSD,USAD,-3.660597,-3.789089,0.128491,0.032895,0.966887,152,2023-07-14,2024-02-12,2023-09-08,-24.0
0.175,far0.10,defensive,Chinese,EURUSD,TR,-2.765393,-3.789089,1.023695,0.809211,0.192053,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.5,far0.10,first_alarm,Chinese,EURUSD,TR,0.0,-3.789089,3.789089,0.809211,0.0,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.0,far0.10,persist,Chinese,EURUSD,TR,-3.415804,-3.789089,0.373284,0.809211,0.086093,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.7525,far0.10,defensive,Chinese,EURUSD,AT,-1.854422,-3.789089,1.934667,0.118421,0.880795,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.06,far0.10,first_alarm,Chinese,EURUSD,AT,-1.774905,-3.789089,2.014184,0.118421,0.072848,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.0,far0.10,persist,Chinese,EURUSD,AT,-3.270312,-3.789089,0.518777,0.118421,0.84106,152,2023-07-14,2024-02-12,2023-07-31,5.0
0.0,far0.10,defensive,Chinese,EURUSD,EXP,-5.830033,-3.789089,-2.040944,0.046053,0.953642,152,2023-07-14,2024-02-12,2023-11-03,-64.0
0.0,far0.10,first_alarm,Chinese,EURUSD,EXP,-5.384937,-3.789089,-1.595848,0.046053,0.529801,152,2023-07-14,2024-02-12,2023-11-03,-64.0
0.0,far0.10,persist,Chinese,EURUSD,EXP,-4.291984,-3.789089,-0.502896,0.046053,0.940397,152,2023-07-14,2024-02-12,2023-11-03,-64.0
0.0,far0.10,defensive,Chinese,EURUSD,ENST,-4.756648,-3.789089,-0.96756,0.131579,0.86755,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0075,far0.10,first_alarm,Chinese,EURUSD,ENST,-2.180378,-3.789089,1.608711,0.131579,0.066225,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.14,far0.10,persist,Chinese,EURUSD,ENST,-1.013617,-3.789089,2.775472,0.131579,0.728477,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.2025,far0.20,defensive,Chinese,EURUSD,IF,-2.728308,-3.789089,1.06078,0.125,0.874172,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.5,far0.20,first_alarm,Chinese,EURUSD,IF,0.0,-3.789089,3.789089,0.125,0.0,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.035,far0.20,persist,Chinese,EURUSD,IF,-2.246802,-3.789089,1.542287,0.125,0.788079,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.0,far0.20,defensive,Chinese,EURUSD,OCS,-4.078954,-3.789089,-0.289865,0.078947,0.92053,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.005,far0.20,first_alarm,Chinese,EURUSD,OCS,-2.180378,-3.789089,1.608711,0.078947,0.066225,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.29,far0.20,persist,Chinese,EURUSD,OCS,-2.840229,-3.789089,0.948859,0.078947,0.887417,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0,far0.20,defensive,Chinese,EURUSD,DSV,-5.086851,-3.789089,-1.297762,0.092105,0.907285,152,2023-07-14,2024-02-12,2023-10-20,-54.0
0.02,far0.20,first_alarm,Chinese,EURUSD,DSV,-5.675412,-3.789089,-1.886323,0.092105,0.463576,152,2023-07-14,2024-02-12,2023-10-20,-54.0
0.0,far0.20,persist,Chinese,EURUSD,DSV,-7.014096,-3.789089,-3.225007,0.092105,0.86755,152,2023-07-14,2024-02-12,2023-10-20,-54.0
1.0,far0.20,defensive,Chinese,EURUSD,DAG,0.052164,-3.789089,3.841252,0.197368,0.801325,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.5,far0.20,first_alarm,Chinese,EURUSD,DAG,0.0,-3.789089,3.789089,0.197368,0.0,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.26,far0.20,persist,Chinese,EURUSD,DAG,-0.344727,-3.789089,3.444362,0.197368,0.695364,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.0875,far0.20,defensive,Chinese,EURUSD,OMNI,-2.903965,-3.789089,0.885124,0.296053,0.701987,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.005,far0.20,first_alarm,Chinese,EURUSD,OMNI,-2.180378,-3.789089,1.608711,0.296053,0.066225,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.325,far0.20,persist,Chinese,EURUSD,OMNI,-0.913986,-3.789089,2.875102,0.296053,0.609272,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0,far0.20,defensive,Chinese,EURUSD,USAD,-4.480678,-3.789089,-0.691589,0.111842,0.887417,152,2023-07-14,2024-02-12,2023-09-06,-22.0
0.0375,far0.20,first_alarm,Chinese,EURUSD,USAD,-4.430973,-3.789089,-0.641885,0.111842,0.251656,152,2023-07-14,2024-02-12,2023-09-06,-22.0
0.0,far0.20,persist,Chinese,EURUSD,USAD,-2.254758,-3.789089,1.534331,0.111842,0.781457,152,2023-07-14,2024-02-12,2023-09-06,-22.0
0.7325,far0.20,defensive,Chinese,EURUSD,TR,0.295105,-3.789089,4.084194,0.960526,0.039735,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.5,far0.20,first_alarm,Chinese,EURUSD,TR,0.0,-3.789089,3.789089,0.960526,0.0,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.58,far0.20,persist,Chinese,EURUSD,TR,0.038184,-3.789089,3.827273,0.960526,0.006623,152,2023-07-14,2024-02-12,2023-07-14,16.0
0.03,far0.20,defensive,Chinese,EURUSD,AT,-2.623933,-3.789089,1.165155,0.184211,0.81457,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0175,far0.20,first_alarm,Chinese,EURUSD,AT,-2.180378,-3.789089,1.608711,0.184211,0.066225,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.1425,far0.20,persist,Chinese,EURUSD,AT,-1.104817,-3.789089,2.684272,0.184211,0.748344,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0,far0.20,defensive,Chinese,EURUSD,EXP,-6.686507,-3.789089,-2.897419,0.065789,0.933775,152,2023-07-14,2024-02-12,2023-11-03,-64.0
0.0,far0.20,first_alarm,Chinese,EURUSD,EXP,-5.384937,-3.789089,-1.595848,0.065789,0.529801,152,2023-07-14,2024-02-12,2023-11-03,-64.0
0.0,far0.20,persist,Chinese,EURUSD,EXP,-3.946739,-3.789089,-0.15765,0.065789,0.927152,152,2023-07-14,2024-02-12,2023-11-03,-64.0
0.0,far0.20,defensive,Chinese,EURUSD,ENST,-5.843156,-3.789089,-2.054067,0.282895,0.715232,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.0075,far0.20,first_alarm,Chinese,EURUSD,ENST,-2.180378,-3.789089,1.608711,0.282895,0.066225,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.1325,far0.20,persist,Chinese,EURUSD,ENST,-2.080053,-3.789089,1.709036,0.282895,0.609272,152,2023-07-14,2024-02-12,2023-07-28,6.0
0.3325,as reported,defensive,Iran 2025,USOIL,IF,-8.277019,-4.738718,-3.538301,0.396226,0.6,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.5,as reported,first_alarm,Iran 2025,USOIL,IF,0.0,-4.738718,4.738718,0.396226,0.0,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.7325,as reported,persist,Iran 2025,USOIL,IF,-0.871122,-4.738718,3.867596,0.396226,0.485714,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.3475,as reported,defensive,Iran 2025,USOIL,OCS,-5.105089,-4.738718,-0.366371,0.301887,0.695238,106,2025-05-15,2025-10-14,2025-06-24,-7.0
0.825,as reported,first_alarm,Iran 2025,USOIL,OCS,4.462843,-4.738718,9.201561,0.301887,0.247619,106,2025-05-15,2025-10-14,2025-06-24,-7.0
0.3825,as reported,persist,Iran 2025,USOIL,OCS,-6.310225,-4.738718,-1.571506,0.301887,0.542857,106,2025-05-15,2025-10-14,2025-06-24,-7.0
0.46,as reported,defensive,Iran 2025,USOIL,DSV,-1.0937,-4.738718,3.645018,0.896226,0.104762,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.5,as reported,first_alarm,Iran 2025,USOIL,DSV,0.0,-4.738718,4.738718,0.896226,0.0,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.0525,as reported,persist,Iran 2025,USOIL,DSV,-8.267248,-4.738718,-3.52853,0.896226,0.066667,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.1625,as reported,defensive,Iran 2025,USOIL,DAG,-10.46571,-4.738718,-5.726991,0.283019,0.714286,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.5,as reported,first_alarm,Iran 2025,USOIL,DAG,0.0,-4.738718,4.738718,0.283019,0.0,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.975,as reported,persist,Iran 2025,USOIL,DAG,6.780638,-4.738718,11.519356,0.283019,0.504762,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.4375,as reported,defensive,Iran 2025,USOIL,OMNI,-0.464816,-4.738718,4.273902,0.235849,0.761905,106,2025-05-15,2025-10-14,2025-06-26,-9.0
0.8675,as reported,first_alarm,Iran 2025,USOIL,OMNI,5.874714,-4.738718,10.613433,0.235849,0.266667,106,2025-05-15,2025-10-14,2025-06-26,-9.0
0.245,as reported,persist,Iran 2025,USOIL,OMNI,-8.643757,-4.738718,-3.905039,0.235849,0.666667,106,2025-05-15,2025-10-14,2025-06-26,-9.0
0.0,as reported,defensive,Iran 2025,USOIL,USAD,-8.424726,-4.738718,-3.686008,0.103774,0.895238,106,2025-05-15,2025-10-14,2025-05-23,13.0
0.545,as reported,first_alarm,Iran 2025,USOIL,USAD,-0.146057,-4.738718,4.592662,0.103774,0.057143,106,2025-05-15,2025-10-14,2025-05-23,13.0
0.0,as reported,persist,Iran 2025,USOIL,USAD,-18.092185,-4.738718,-13.353467,0.103774,0.857143,106,2025-05-15,2025-10-14,2025-05-23,13.0
0.3425,as reported,defensive,Iran 2025,USOIL,TR,-6.891877,-4.738718,-2.153159,0.264151,0.733333,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.8275,as reported,first_alarm,Iran 2025,USOIL,TR,5.355403,-4.738718,10.094121,0.264151,0.257143,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.62,as reported,persist,Iran 2025,USOIL,TR,-0.271551,-4.738718,4.467167,0.264151,0.590476,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.5,as reported,defensive,Iran 2025,USOIL,AT,0.0,-4.738718,4.738718,1.0,0.0,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.5,as reported,first_alarm,Iran 2025,USOIL,AT,0.0,-4.738718,4.738718,1.0,0.0,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.8025,as reported,persist,Iran 2025,USOIL,AT,1.411884,-4.738718,6.150602,1.0,0.009524,106,2025-05-15,2025-10-14,2025-05-15,19.0
0.4,as reported,defensive,Iran 2025,USOIL,EXP,-1.893926,-4.738718,2.844792,0.245283,0.752381,106,2025-05-15,2025-10-14,2025-07-03,-14.0
0.9025,as reported,first_alarm,Iran 2025,USOIL,EXP,8.730933,-4.738718,13.469652,0.245283,0.314286,106,2025-05-15,2025-10-14,2025-07-03,-14.0
0.8625,as reported,persist,Iran 2025,USOIL,EXP,3.768195,-4.738718,8.506913,0.245283,0.619048,106,2025-05-15,2025-10-14,2025-07-03,-14.0
0.57,as reported,defensive,Iran 2025,USOIL,ENST,-0.527335,-4.738718,4.211384,0.330189,0.666667,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.815,as reported,first_alarm,Iran 2025,USOIL,ENST,5.355403,-4.738718,10.094121,0.330189,0.257143,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.795,as reported,persist,Iran 2025,USOIL,ENST,0.690703,-4.738718,5.429421,0.330189,0.504762,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.5,far0.05,defensive,Iran 2025,USOIL,IF,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,IF,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,IF,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.225,far0.05,defensive,Iran 2025,USOIL,OCS,-3.412683,-4.738718,1.326035,0.075472,0.92381,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.845,far0.05,first_alarm,Iran 2025,USOIL,OCS,5.355403,-4.738718,10.094121,0.075472,0.257143,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.1525,far0.05,persist,Iran 2025,USOIL,OCS,-5.251759,-4.738718,-0.51304,0.075472,0.838095,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.5,far0.05,defensive,Iran 2025,USOIL,DSV,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,DSV,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,DSV,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,defensive,Iran 2025,USOIL,DAG,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,DAG,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,DAG,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
1.0,far0.05,defensive,Iran 2025,USOIL,OMNI,-3.337174,-4.738718,1.401544,0.009434,0.990476,106,2025-05-15,2025-10-14,2025-07-22,-27.0
0.885,far0.05,first_alarm,Iran 2025,USOIL,OMNI,7.448881,-4.738718,12.187599,0.009434,0.438095,106,2025-05-15,2025-10-14,2025-07-22,-27.0
0.5,far0.05,persist,Iran 2025,USOIL,OMNI,-4.738718,-4.738718,0.0,0.009434,1.0,106,2025-05-15,2025-10-14,2025-07-22,-27.0
0.5,far0.05,defensive,Iran 2025,USOIL,USAD,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,USAD,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,USAD,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,defensive,Iran 2025,USOIL,TR,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,TR,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,TR,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,defensive,Iran 2025,USOIL,AT,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,AT,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,AT,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,defensive,Iran 2025,USOIL,EXP,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,EXP,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,EXP,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,defensive,Iran 2025,USOIL,ENST,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,first_alarm,Iran 2025,USOIL,ENST,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.05,persist,Iran 2025,USOIL,ENST,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.36,far0.10,defensive,Iran 2025,USOIL,IF,-4.919225,-4.738718,-0.180506,0.018868,0.980952,106,2025-05-15,2025-10-14,2025-08-04,-36.0
0.98,far0.10,first_alarm,Iran 2025,USOIL,IF,7.578712,-4.738718,12.31743,0.018868,0.52381,106,2025-05-15,2025-10-14,2025-08-04,-36.0
0.5,far0.10,persist,Iran 2025,USOIL,IF,-4.738718,-4.738718,0.0,0.018868,1.0,106,2025-05-15,2025-10-14,2025-08-04,-36.0
0.0,far0.10,defensive,Iran 2025,USOIL,OCS,-8.422551,-4.738718,-3.683833,0.132075,0.866667,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.855,far0.10,first_alarm,Iran 2025,USOIL,OCS,5.355403,-4.738718,10.094121,0.132075,0.257143,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.1725,far0.10,persist,Iran 2025,USOIL,OCS,-7.095976,-4.738718,-2.357257,0.132075,0.809524,106,2025-05-15,2025-10-14,2025-06-25,-8.0
0.5,far0.10,defensive,Iran 2025,USOIL,DSV,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.10,first_alarm,Iran 2025,USOIL,DSV,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.10,persist,Iran 2025,USOIL,DSV,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
1.0,far0.10,defensive,Iran 2025,USOIL,DAG,1.255313,-4.738718,5.994031,0.028302,0.971429,106,2025-05-15,2025-10-14,2025-07-31,-34.0
0.975,far0.10,first_alarm,Iran 2025,USOIL,DAG,12.398577,-4.738718,17.137296,0.028302,0.504762,106,2025-05-15,2025-10-14,2025-07-31,-34.0
1.0,far0.10,persist,Iran 2025,USOIL,DAG,0.280525,-4.738718,5.019243,0.028302,0.942857,106,2025-05-15,2025-10-14,2025-07-31,-34.0
0.6525,far0.10,defensive,Iran 2025,USOIL,OMNI,-4.479032,-4.738718,0.259686,0.018868,0.980952,106,2025-05-15,2025-10-14,2025-07-22,-27.0
0.87,far0.10,first_alarm,Iran 2025,USOIL,OMNI,7.448881,-4.738718,12.187599,0.018868,0.438095,106,2025-05-15,2025-10-14,2025-07-22,-27.0
0.0,far0.10,persist,Iran 2025,USOIL,OMNI,-11.202877,-4.738718,-6.464158,0.018868,0.952381,106,2025-05-15,2025-10-14,2025-07-22,-27.0
0.505,far0.10,defensive,Iran 2025,USOIL,USAD,-5.683485,-4.738718,-0.944767,0.009434,0.990476,106,2025-05-15,2025-10-14,2025-10-10,-84.0
0.6725,far0.10,first_alarm,Iran 2025,USOIL,USAD,-4.414147,-4.738718,0.324571,0.009434,0.980952,106,2025-05-15,2025-10-14,2025-10-10,-84.0
0.5,far0.10,persist,Iran 2025,USOIL,USAD,-4.738718,-4.738718,0.0,0.009434,1.0,106,2025-05-15,2025-10-14,2025-10-10,-84.0
0.5,far0.10,defensive,Iran 2025,USOIL,TR,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.10,first_alarm,Iran 2025,USOIL,TR,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.10,persist,Iran 2025,USOIL,TR,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
1.0,far0.10,defensive,Iran 2025,USOIL,AT,-2.691106,-4.738718,2.047612,0.009434,0.990476,106,2025-05-15,2025-10-14,2025-10-01,-77.0
0.695,far0.10,first_alarm,Iran 2025,USOIL,AT,0.259656,-4.738718,4.998374,0.009434,0.914286,106,2025-05-15,2025-10-14,2025-10-01,-77.0
0.5,far0.10,persist,Iran 2025,USOIL,AT,-4.738718,-4.738718,0.0,0.009434,1.0,106,2025-05-15,2025-10-14,2025-10-01,-77.0
0.5,far0.10,defensive,Iran 2025,USOIL,EXP,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.10,first_alarm,Iran 2025,USOIL,EXP,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
0.5,far0.10,persist,Iran 2025,USOIL,EXP,-4.738718,-4.738718,0.0,0.0,1.0,106,2025-05-15,2025-10-14,,
1.0,far0.10,defensive,Iran 2025,USOIL,ENST,-2.008074,-4.738718,2.730645,0.009434,0.990476,106,2025-05-15,2025-10-14,2025-07-31,-34.0
0.9875,far0.10,first_alarm,Iran 2025,USOIL,ENST,12.398577,-4.738718,17.137296,0.009434,0.504762,106,2025-05-15,2025-10-14,2025-07-31,-34.0
0.5,far0.10,persist,Iran 2025,USOIL,ENST,-4.738718,-4.738718,0.0,0.009434,1.0,106,2025-05-15,2025-10-14,2025-07-31,-34.0
0.3575,far0.20,defensive,Iran 2025,USOIL,IF,-6.801038,-4.738718,-2.06232,0.273585,0.72381,106,2025-05-15,2025-10-14,2025-05-16,18.0
0.8275,far0.20,first_alarm,Iran 2025,USOIL,IF,1.411884,-4.738718,6.150602,0.273585,0.009524,106,2025-05-15,2025-10-14,2025-05-16,18.0
0.515,far0.20,persist,Iran 2025,USOIL,IF,-2.66131,-4.738718,2.077408,0.273585,0.638095,106,2025-05-15,2025-10-14,2025-05-16,18.0
0.1525,far0.20,defensive,Iran 2025,USOIL,OCS,-8.183723,-4.738718,-3.445004,0.179245,0.819048,106,2025-05-15,2025-10-14,2025-06-25,-8.0
