event,asset,window_start,label,prob_EXP,loss_EXP,prob_AT,loss_AT,prob_DAG,loss_DAG,prob_DSV,loss_DSV,prob_IF,loss_IF,prob_OMNI,loss_OMNI,prob_OCS,loss_OCS,prob_TR,loss_TR,prob_USAD,loss_USAD
Iran 2025,USOIL,2368,1,0.7102803738317757,0.08393746178705566,0.8878504672897196,0.01257751768713425,0.5700934579439252,0.18481963490261163,0.5420560747663551,0.20971263865839815,0.7383177570093458,0.06847759629661981,0.7850467289719626,0.04620490872565291,0.7476635514018691,0.06367368329111714,0.6915887850467289,0.09511747750895277,0.24299065420560748,0.5730631496200541
Iran 2025,USOIL,2369,1,0.9065420560747663,0.008734387282732119,0.5046728971962616,0.2453489387719452,0.8598130841121495,0.019652371386147265,0.822429906542056,0.03153113809066295,0.8691588785046729,0.017119399074154953,0.9906542056074766,8.734387282732118e-05,0.9906542056074766,8.734387282732118e-05,0.9719626168224299,0.0007860948554458907,0.17757009345794392,0.6763909511747751
Iran 2025,USOIL,2370,1,0.9719626168224299,0.0007860948554458907,0.42990654205607476,0.325006550790462,0.7570093457943925,0.05904445803126912,0.794392523364486,0.04227443444842345,0.822429906542056,0.03153113809066295,0.9813084112149533,0.00034937549130928473,0.9813084112149533,0.00034937549130928473,0.9065420560747663,0.008734387282732119,0.19626168224299065,0.6459952834308673
Iran 2025,USOIL,2371,1,0.9158878504672897,0.007074853699013016,0.29906542056074764,0.4913092846536815,0.9532710280373832,0.0021835968206830297,0.8130841121495327,0.034937549130928475,0.8130841121495327,0.034937549130928475,0.9439252336448598,0.0031443794217835626,0.9719626168224299,0.0007860948554458907,0.9532710280373832,0.0021835968206830297,0.16822429906542055,0.6918508166652109
Iran 2025,USOIL,2372,1,0.8785046728971962,0.01476111450781728,0.2616822429906542,0.5451131103153113,0.7663551401869159,0.054589920517075737,0.514018691588785,0.23617783212507648,0.8598130841121495,0.019652371386147265,0.7289719626168224,0.07345619704777712,0.9158878504672897,0.007074853699013016,0.7009345794392523,0.08944012577517689,0.1588785046728972,0.7074853699013014
Iran 2025,USOIL,2373,1,0.8130841121495327,0.034937549130928475,0.40186915887850466,0.35776050310070756,0.8130841121495327,0.034937549130928475,0.6448598130841121,0.1261245523626518,0.897196261682243,0.010568608612105863,0.6448598130841121,0.1261245523626518,0.9439252336448598,0.0031443794217835626,0.7383177570093458,0.06847759629661981,0.14953271028037382,0.7232946108830465
Iran 2025,USOIL,2374,1,0.5420560747663551,0.20971263865839815,0.5514018691588785,0.201240282994148,0.9158878504672897,0.007074853699013016,0.8691588785046729,0.017119399074154953,0.8411214953271028,0.025242379247095822,0.6635514018691588,0.11319765918420825,0.897196261682243,0.010568608612105863,0.822429906542056,0.03153113809066295,0.205607476635514,0.6310594811773954
Iran 2025,USOIL,2375,1,0.5607476635514018,0.1929426150755525,0.5887850467289719,0.1690977377936938,0.9439252336448598,0.0031443794217835626,0.6915887850467289,0.09511747750895277,0.9719626168224299,0.0007860948554458907,0.5420560747663551,0.20971263865839815,0.9065420560747663,0.008734387282732119,0.32710280373831774,0.452790636736833,0.08411214953271028,0.8388505546335925
Iran 2025,USOIL,2376,1,0.6074766355140186,0.15407459166739457,0.9719626168224299,0.0007860948554458907,0.9719626168224299,0.0007860948554458907,0.719626168224299,0.07860948554458906,0.9532710280373832,0.0021835968206830297,0.6542056074766355,0.1195737619006027,0.9532710280373832,0.0021835968206830297,0.6074766355140186,0.15407459166739457,0.06542056074766354,0.8734387282732117
Iran 2025,USOIL,2377,1,0.8598130841121495,0.019652371386147265,0.8691588785046729,0.017119399074154953,0.9813084112149533,0.00034937549130928473,0.42990654205607476,0.325006550790462,0.9439252336448598,0.0031443794217835626,0.6728971962616822,0.10699624421346846,0.9345794392523364,0.004279849768538738,0.4953271028037383,0.25469473316446856,0.028037383177570093,0.9447113285003057
